cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_percent_avg,cpu_percent,cpu_user_0,cpu_nice_0,cpu_system_0,cpu_idle_0,cpu_iowait_0,cpu_irq_0,cpu_softirq_0,cpu_steal_0,cpu_guest_0,cpu_guest_nice_0,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,mem_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,disk_total,disk_used,disk_free,disk_percent,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_read_merged_count,disk_write_merged_count,disk_busy_time,net_bytes_sent,net_bytes_recv,net_packets_sent,net_packets_recv,net_errin,net_errout,net_dropin,net_dropout,timestamp,crypto_running
27.3,0,0.1,0,0,0,0,72.6,0,0,100,100,27.3,0,0.1,0,0,0,0,72.6,0,0,1016025088,426754048,58,436101120,194068480,184307712,517009408,42774528,343080960,839680,67584000,0,0,0,0,0,0,10340794368,4188606464,6135410688,40.6,14271,33444,571810304,277606400,59199,99838,4104,11038,100592,1736638,1778593,8542,8967,0,0,0,0,1637919931,1
14.7,0,0,0,0,0,0,85.3,0,0,100,100,14.7,0,0,0,0,0,0,85.3,0,0,1016025088,426762240,58,436092928,194068480,184315904,517009408,42782720,343080960,839680,67584000,0,0,0,0,0,0,10340794368,4188606464,6135410688,40.6,14271,33485,571810304,277823488,59199,100156,4104,11045,100636,1736812,1779089,8545,8970,0,0,0,0,1637919947,1
20.6,0,0.1,0,0,0,0,79.3,0,0,100,100,20.6,0,0.1,0,0,0,0,79.3,0,0,1016025088,426770432,58,436092928,194068480,184324096,517009408,42782720,343080960,839680,67584000,0,0,0,0,0,0,10340794368,4188606464,6135410688,40.6,14271,33490,571810304,277843968,59199,100161,4104,11045,100640,1736812,1779089,8545,8970,0,0,0,0,1637919962,1
17,0,0,0,0,0,0,83,0,0,100,100,17,0,0,0,0,0,0,83,0,0,1016025088,426770432,58,436092928,194068480,184324096,517009408,42782720,343080960,839680,67584000,0,0,0,0,0,0,10340794368,4188606464,6135410688,40.6,14271,33490,571810304,277843968,59199,100161,4104,11045,100640,1736920,1779183,8547,8972,0,0,0,0,1637919977,1
15.3,0,0.1,0,0,0,0,84.6,0,0,100,100,15.3,0,0.1,0,0,0,0,84.6,0,0,1016025088,426778624,58,436084736,194068480,184332288,517009408,42790912,343080960,839680,67584000,0,0,0,0,0,0,10340794368,4188606464,6135410688,40.6,14271,33531,571810304,278052864,59199,100410,4104,11050,100692,1737028,1779277,8549,8974,0,0,0,0,1637919992,1
20.1,0,0.1,0,0,0,0,79.8,0,0,100,100,20.1,0,0.1,0,0,0,0,79.8,0,0,1016025088,426266624,58,436588544,193552384,184328192,517013504,42799104,343085056,839680,67588096,0,0,0,0,0,0,10340794368,4188606464,6135410688,40.6,14271,33535,571810304,278089728,59199,100413,4104,11055,100700,1738862,1780497,8559,8983,0,0,0,0,1637920007,1
16.5,0,0.1,0,0,0,0,83.5,0,0,100,100,16.5,0,0.1,0,0,0,0,83.5,0,0,1016025088,426274816,58,436588544,193552384,184336384,517013504,42799104,343085056,839680,67588096,0,0,0,0,0,0,10340794368,4188606464,6135410688,40.6,14271,33539,571810304,278106112,59199,100574,4104,11055,100744,1738862,1780497,8559,8983,0,0,0,0,1637920022,1
25.9,0,0,0,0,0,0,74.1,0,0,100,100,25.9,0,0,0,0,0,0,74.1,0,0,1016025088,426278912,58,436584448,193552384,184340480,517013504,42799104,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33539,571810304,278106112,59199,100574,4104,11055,100744,1738970,1780591,8561,8985,0,0,0,0,1637920037,1
13.6,0,0,0,0,0,0,86.4,0,0,102,100,13.6,0,0,0,0,0,0,86.4,0,0,1016025088,426287104,58,436576256,193552384,184348672,517013504,42807296,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33580,571810304,278302720,59199,100894,4104,11061,100796,1739078,1780685,8563,8987,0,0,0,0,1637920052,1
19.6,0,0.1,0,0,0,0,80.4,0,0,102,100,19.6,0,0.1,0,0,0,0,80.4,0,0,1016025088,426287104,58,436576256,193552384,184344576,517017600,42807296,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33580,571810304,278302720,59199,100894,4104,11061,100796,1740912,1781832,8573,8996,0,0,0,0,1637920067,1
100,0,0,0,0,0,0,0,0,0,101,100,100,0,0,0,0,0,0,0,0,0,1016025088,426295296,58,436568064,193552384,184352768,517017600,42815488,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33624,571810304,278536192,59199,101218,4104,11069,100844,1740978,1781957,8574,8997,0,0,0,0,1637920082,1
99.7,0,0.3,0,0,0,0,0,0,0,101,100,99.7,0,0.3,0,0,0,0,0,0,0,1016025088,426319872,58,436543488,193552384,184381440,517013504,42840064,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33671,571810304,278761472,59199,102399,4104,11076,100932,1741086,1782051,8576,8999,0,0,0,0,1637920097,1
7,0,0,0,0,0,0,93,0,0,101,100,7,0,0,0,0,0,0,93,0,0,1016025088,426323968,58,436535296,193552384,184385536,517013504,42848256,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33674,571810304,278781952,59199,102401,4104,11078,100940,1741152,1782103,8577,9000,0,0,0,0,1637920112,1
23.9,0,0,0,0,0,0,76.1,0,0,101,100,23.9,0,0,0,0,0,0,76.1,0,0,1016025088,426328064,58,436527104,193552384,184385536,517017600,42856448,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33716,571810304,278994944,59199,102687,4104,11083,100992,1742962,1783240,8587,9009,0,0,0,0,1637920127,1
9,0,0,31.4,0,0,0,59.7,0,0,99,68.6,9,0,0,31.4,0,0,0,59.7,0,0,1016025088,426336256,58,436527104,193552384,184393728,517017600,42856448,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33718,571810304,279003136,59199,102689,4104,11083,100996,1744482,1784962,8600,9022,0,0,0,0,1637920142,1
16.7,0,0,0,0,0,0,83.3,0,0,99,100,16.7,0,0,0,0,0,0,83.3,0,0,1016025088,426344448,58,436518912,193552384,184406016,517013504,42864640,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33764,571810304,279216128,59199,103118,4104,11088,101044,1744632,1785098,8603,9025,0,0,0,0,1637920158,1
51.6,0,0,0,0,0,0,48.4,0,0,100,100,51.6,0,0,0,0,0,0,48.4,0,0,1016025088,426344448,58,436518912,193552384,184406016,517013504,42864640,343089152,839680,67588096,0,0,0,0,0,0,10340794368,4188610560,6135406592,40.6,14271,33818,571810304,279465984,59199,103445,4104,11088,101088,1744698,1785150,8604,9026,0,0,0,0,1637920173,1
11.4,0,0,0,0,0,0,88.6,0,0,100,100,11.4,0,0,0,0,0,0,88.6,0,0,1016025088,426348544,58,436514816,193552384,184401920,517021696,42864640,343093248,839680,67588096,0,0,0,0,0,0,10340794368,4188614656,6135402496,40.6,14271,33819,571810304,279470080,59199,103446,4104,11088,101096,1746331,1786245,8612,9034,0,0,0,0,1637920188,1
16.5,0,0,0,0,0,0,83.5,0,0,100,100,16.5,0,0,0,0,0,0,83.5,0,0,1016025088,426348544,58,436506624,193552384,184401920,517021696,42872832,343093248,839680,67588096,0,0,0,0,0,0,10340794368,4188614656,6135402496,40.6,14271,33821,571810304,279506944,59199,103448,4104,11095,101100,1746532,1786370,8614,9035,0,0,0,0,1637920203,1
68.5,0,0.1,0,0,0,0,31.5,0,0,100,100,68.5,0,0.1,0,0,0,0,31.5,0,0,1016025088,426352640,58,436510720,193544192,184422400,517029888,42872832,343097344,839680,67588096,0,0,0,0,0,0,10340794368,4188618752,6135398400,40.6,14271,33862,571810304,279678976,59199,103481,4104,11095,101108,1746640,1786464,8616,9037,0,0,0,0,1637920218,1
36.5,0,0,0,0,0,0,63.5,0,0,100,100,36.5,0,0,0,0,0,0,63.5,0,0,1016025088,426369024,58,436494336,193552384,184430592,517017600,42881024,343097344,839680,67588096,0,0,0,0,0,0,10340794368,4188618752,6135398400,40.6,14271,33873,571810304,279748608,59199,103492,4104,11101,101120,1746706,1786516,8617,9038,0,0,0,0,1637920233,1
15.8,0,0.1,0,0,0,0,84.2,0,0,100,100,15.8,0,0.1,0,0,0,0,84.2,0,0,1016025088,426369024,58,436494336,193552384,184426496,517021696,42881024,343097344,839680,67588096,0,0,0,0,0,0,10340794368,4188618752,6135398400,40.6,14271,33873,571810304,279748608,59199,103492,4104,11101,101120,1748339,1787611,8625,9046,0,0,0,0,1637920248,1
14.9,0,0,0,0,0,0,85.1,0,0,100,100,14.9,0,0,0,0,0,0,85.1,0,0,1016025088,426377216,58,436486144,193552384,184434688,517021696,42889216,343097344,839680,67588096,0,0,0,0,0,0,10340794368,4188618752,6135398400,40.6,14271,33910,571810304,279957504,59199,103776,4104,11110,101160,1748540,1787736,8627,9047,0,0,0,0,1637920263,1
19.3,0,0,0,0,0,0,80.7,0,0,100,100,19.3,0,0,0,0,0,0,80.7,0,0,1016025088,426377216,58,436486144,193552384,184434688,517021696,42889216,343097344,839680,67588096,0,0,0,0,0,0,10340794368,4188618752,6135398400,40.6,14271,33949,571810304,280121344,59199,104090,4104,11110,101204,1748648,1787830,8629,9049,0,0,0,0,1637920278,1
22,0,0.1,0,0,0,0,77.9,0,0,100,100,16.6,0,0.1,0,0,0,0,83.4,0,0,1016025088,426385408,58,436477952,193552384,184446976,517017600,42897408,343097344,839680,67588096,0,0,0,0,0,0,10340794368,4188618752,6135398400,40.6,14271,33958,571810304,280166400,59199,104313,4104,11112,101248,1748714,1787882,8630,9050,0,0,0,0,1637920293,1
19.9,0,0,0,0,0,0,80.1,0,0,100,100,28.4,0,0,0,0,0,0,71.6,0,0,1016025088,426385408,58,436477952,193552384,184442880,517021696,42897408,343097344,839680,67588096,0,0,0,0,0,0,10340794368,4188618752,6135398400,40.6,14271,33959,571810304,280170496,59199,104314,4104,11112,101252,1750347,1788977,8638,9058,0,0,0,0,1637920308,1
100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,1016025088,426393600,58,436465664,193552384,184451072,517021696,42905600,343101440,839680,67592192,0,0,0,0,0,0,10340794368,4188618752,6135398400,40.6,14271,33997,571810304,280371200,59199,104525,4104,11118,101300,1750548,1789102,8640,9059,0,0,0,0,1637920323,1
